------------------------------------------------------------
2025-05-12 09:12:22 UTC   Services Configuration Information
------------------------------------------------------------

                                                                                                              Prefetch  ---------------------- Auditing -----------------------
Package                    Service Name                              Stateless  Caching  Cache TTL  Prefetch  Level     Enable          Log On                 Include Pipeline
WmMonitor                  ...monitor.process.instance:getQueryList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.instance:getRecentlyCompleted  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.process.instance:getRecentlyCreated  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.process.instance:getRecentlyFailed  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.instance:getRecentlySuspended  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....instanceControl:changeInstanceStatus  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nstanceControl:changeUserTaskPriority  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ess.instanceControl:resubmitAllFailed  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....instanceControl:resubmitInstanceStep  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ess.instanceSteps:getStepActivityLogs  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceSteps:getStepControl  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.instanceSteps:getStepCustomData  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceSteps:getStepDetails  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.process.instanceSteps:getStepErrors  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceSteps:getStepHistory  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.instanceSteps:getStepPipeline  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.model:clearProcessFilter  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.model:generateModelImage  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.model:getCustomFieldDefinitions  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...monitor.process.model:getCustomFields  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...monitor.process.model:getModelDetails  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.process.model:getModelImage   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.process.model:getModelList    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.model:getModelListWithFilter  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.process.model:getModelNames   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.model:getModelNamesWithFilter  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.model:getProcessFilter  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...monitor.process.model:getUnusedModels  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.model:setProcessFilter  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.modelControl:changeModelEnabled  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...rocess.modelControl:deleteUnusedModel  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...modelControl:getProcessLogicalServers  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.process.modelControl:isModelEnabled  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...rocess.modelControl:refreshModelNames  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.modelSteps:getModelSteps  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...rocess.modelSteps:getModelTransitions  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.modelSteps:getStepIDNames  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...eporting.processDataMart:aggregateDay  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.reporting.processDataMart:extract  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocessDataMart:populateProcessDataMart  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ting.processDataMart:transformAndLoad  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:exists                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getActions            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getActivityLogs       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getChildDetails       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getCustomData         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getDetails            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getErrors             false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getHistory            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getList               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getListByQueryName    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getListCustomData     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getListCustomDataSet  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getPipeline           false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:getQueryList          false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.service:isResubmittable       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  pub.monitor.serviceControl:resubmit       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.iPE.control.cancelStep:_get   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ol.changeModelVersionForInstance:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.iPE.control.complete:_post    true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.iPE.control.controlPermissions:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.iPE.control.controlProcess:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.iPE.control.getBreakPoints:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.iPE.control.getDBOLicense:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.iPE.control.getInjectedStep:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...control.gotoDynamicCallActivity:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.iPE.control.listModel:_get    true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.iPE.control.playPausedStep:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.iPE.control.playStep:_post    true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.iPE.control.removeBreakPoint:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.iPE.control.setBreakPoint:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.iPE.control.skipStep:_post    true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.instanceActivityLogs:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.instanceAlerts:_get   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.process.instanceAlertsHistory:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.instanceBusinessData:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.process.instanceControlActions:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.instanceDetails:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.instanceErrors:_get   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ss.instanceParameterCountSearch:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.instanceParameterSearch:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.instanceStepSet:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.instanceSteps:_get    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceStepsForStatus:_post  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.instanceSubprocess:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.instanceTextSearch:_post  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.model:_get            true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.modelRuleSteps:_get   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.modelSteps:_get       true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.modelVersionsForModelId:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.processXml:_get       true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.restartFailedStep:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...monitor.process.stepActivityLogs:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...monitor.process.stepBusinessData:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.stepControlActions:_get  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.stepDetails:_get      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.stepErrors:_get       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.stepHistory:_get      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.imonitor.process.stepPipeline:_get     true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.auth.userAuth:_get             true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.ping:_get                      true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.GWTLoggedTransitions:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.GWTModel:_get          true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.GWTStepStatus:_get     true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...rocess.GWTSubprocessInstanceInfo:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.changeUserTaskPriority:_post  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.instance:_get          true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.instanceCount:_get     true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.instanceDetails:_get   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.instanceImage:_get     true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.instanceSearch:_post   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.model:_get             true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.modelDetails:_get      true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.modelImage:_get        true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.modelsWithTask:_get    true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.modelsWithTask:_post   true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  rs.monitor.process.notification:_get      true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.notificationcount:_get  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:aclInit                  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:auditInit                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:brokerPush               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:completeMigration        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:deploymentTimeMigration  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:getConfigProperties      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:getInstallProperties     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:imageCleanup             false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:jpgDimensionMigration    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:scheduleCacheLoader      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:scheduleImageCleanup     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.admin:startup                  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.archive:documentArchive        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.archive:processArchive         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.archive:serverArchive          false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.archive:service4xArchive       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.archive:serviceArchive         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:deleteQuery        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.customQuery:getActivationQueryList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.customQuery:getDocumentQueryList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.customQuery:getProcessQueryList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:getQueryList       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.customQuery:getServiceQueryList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:loadQuery          false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:loadQueryByName    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:saveKeyValueQuery  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.customQuery:saveStringQuery    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.document:generateListSQL       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.document:getList               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.documentControl:documentEdit   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.documentControl:multiResubmit  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.documentControl:resubmit       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.edit:cancelEdited              false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.edit:editIData                 false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.edit:saveEdited                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.instance:formatCustomProcessData  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:generateListSQL       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getDocumentNames      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getFieldNames         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstance           false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.instance:getInstanceActivityLogs  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstanceControl    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.instance:getInstanceConversationID  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstanceErrors     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstanceList       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstanceServices   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getInstanceSteps      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instance:getProcessNames       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.instanceControl:resubmitAllFailed  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....instanceControl:resubmitInstanceStep  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.instanceSteps:getStepDetails   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...anager:countInstanceIterationByStatus  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.manager:countStepIterationByStatus  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ger:getRecentFailedInstanceIterations  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...manager:getRecentFailedStepIterations  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.manager:getTotalModelTime      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.manager:getTotalStepTime       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.model:getModelList             false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.model:processModelDetail       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.modelControl:updateEnabledStatus  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.pmControl:handleResponseEvent  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.pmControl:logProcessResubmit   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.pmControl:logServiceResubmit   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.actions:invokeProcessActions  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.service:generateListSQL        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.service:getDetailsSimple       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.service:getErrorsForProcess    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.service:getList                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.service:getServicesByProcess   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.serviceControl:multiResubmit   false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.serviceControl:resubmit        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.serviceControl:serviceEdit     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:configSettings            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:disconnect                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:getCalendar               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:getCurrentUser            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:getRemoteServers          false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:groupList                 false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:handleList                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:packageInfo               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:refreshProcessLabels      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:remoteInvoke              false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  wm.monitor.util:userList                  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:archive                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:documentArchive        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:getResults             false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:processArchive         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:serverArchive          false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.archive:serviceArchive         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:exists                false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:getActions            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:getDetails            false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:getDocument           false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:getDocumentNames      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.document:getList               false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.documentControl:multiResubmit  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.documentControl:resubmit       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.edit:getPipelineForEdit        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getActions    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.instance:getActivityLogs  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.instance:getCustomData  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getDetails    false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getErrors     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getImageInfo  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...or.process.instance:getInstanceIDList  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getList       false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.instance:getStepDetails  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.instance:getStepHistory  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.instance:getStepPipeline  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.instance:getSteps      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.instance:searchInstances  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ess.instanceControl:resubmitAllFailed  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceControl:resubmitStep  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...r.process.instanceControl:setPriority  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.instanceControl:setStatus  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ....process.instanceSteps:getStepDetails  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.instanceSteps:getStepPipeline  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.model:deleteProcessModels  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.model:getAllModelsAggregateTree  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...tor.process.model:getAllProcessModels  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.model:getCustomFieldDefinitions  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.model:getEnabledProcessVersions  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...rocess.model:getFilteredProcessModels  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...ocess.model:getModelVersionsAggregate  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:getProcessModel  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...s.model:getProcessModelTasksByProcess  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...itor.process.model:getProcessModelXML  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...cess.model:getProcessModelsWithFilter  true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:getStages        false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:getSteps         false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.model:isUsedForModelId  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...nitor.process.model:isUsedForModelIds  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:modelSave        true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:pingService      false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:refreshModel     false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...onitor.process.model:saveProcessModel  false      false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ws.monitor.process.model:saveStages       true       false    N/A        false     N/A       Never           Error                  Never           
WmMonitor                  ...process.model:updateExecutionTracking  false      false    N/A        false     N/A       Never           Error                  Never           
